%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
49.45,R. VEERAPPA,BIDAR (SC),1,INC,M,Mysore,136413,290022,275877,474941,61.06
27.58,T. MASAJI,BIDAR (SC),2,RPI,M,Mysore,76093,290022,275877,474941,61.06
22.97,B. SHAMSUNDER,BIDAR (SC),3,IND,M,Mysore,63371,290022,275877,474941,61.06
58.77,M. YESHVANTAPPA,GULBARGA,1,INC,M,Mysore,136188,242601,231737,489226,49.59
33.62,M. VIRUPAKSHAYYA,GULBARGA,2,SWA,M,Mysore,77911,242601,231737,489226,49.59
4.63,G. A. RAO,GULBARGA,3,BJS,M,Mysore,10728,242601,231737,489226,49.59
2.98,S. SHARNAPPA,GULBARGA,4,IND,M,Mysore,6910,242601,231737,489226,49.59
52.56,R. V. NAIK,RAICHUR,1,SWA,M,Mysore,117272,235984,223105,495088,47.67
47.44,J. R. CHANDRIKI,RAICHUR,2,INC,M,Mysore,105833,235984,223105,495088,47.67
53.98,A. SANGANNA,KOPPAL,1,INC,M,Mysore,166690,327016,308778,519702,62.92
46.02,S. S. ALWANDI,KOPPAL,2,IND,M,Mysore,142088,327016,308778,519702,62.92
53.78,V. K. R. V. RAO,BELLARY,1,INC,M,Mysore,173402,337391,322424,499874,67.5
46.22,Y. MAHABALESWARAPPA,BELLARY,2,SWA,M,Mysore,149022,337391,322424,499874,67.5
50.45,J. M. IMAM,CHITRADURGA,1,SWA,M,Mysore,164548,341214,326134,499894,68.26
40.66,S. VEERABASAPPA,CHITRADURGA,2,INC,M,Mysore,132616,341214,326134,499894,68.26
6.5,C. RANGAIAH,CHITRADURGA,3,IND,M,Mysore,21204,341214,326134,499894,68.26
2.38,P. H. JAYAPPA,CHITRADURGA,4,IND,M,Mysore,7766,341214,326134,499894,68.26
42.9,K. LAKKAPPA,TUMKUR,1,PSP,M,Mysore,115312,282424,268779,446612,63.24
42.81,C. R. BASAPPA,TUMKUR,2,INC,M,Mysore,115051,282424,268779,446612,63.24
7.42,V. M. DAO,TUMKUR,3,IND,M,Mysore,19941,282424,268779,446612,63.24
6.87,K. V. SUBRAMANYASWAMY,TUMKUR,4,IND,M,Mysore,18475,282424,268779,446612,63.24
54.68,MALIMARIYAPPA,NADHUGIRI,1,INC,M,Mysore,156423,303235,286089,505434,59.99
22.81,N. C. THIMMAREDDI,NADHUGIRI,2,SWA,M,Mysore,65256,303235,286089,505434,59.99
13.19,T.TARGEGOWDA,NADHUGIRI,3,IND,M,Mysore,37734,303235,286089,505434,59.99
6.23,MUDDAPPA,NADHUGIRI,4,IND,M,Mysore,17812,303235,286089,505434,59.99
3.1,JALLAPPA,NADHUGIRI,5,IND,M,Mysore,8864,303235,286089,505434,59.99
47.43,G. Y. KRISHNAN,KOLAR (SC),1,INC,M,Mysore,131041,291752,276300,461527,63.21
24.3,THIRUMALAPPA,KOLAR (SC),2,IND,M,Mysore,67152,291752,276300,461527,63.21
23.72,G. NARAYANASWAMY,KOLAR (SC),3,CPM,M,Mysore,65543,291752,276300,461527,63.21
4.55,B. H.HANUMAPPA,KOLAR (SC),4,IND,M,Mysore,12564,291752,276300,461527,63.21
54.61,M. V. KRISHNAPPA,HOSKOTE,1,INC,M,Mysore,160374,306019,293679,503040,60.83
33.57,S. A. REDDY,HOSKOTE,2,IND,M,Mysore,98578,306019,293679,503040,60.83
5.79,K. A. GOWDA,HOSKOTE,3,IND,M,Mysore,16994,306019,293679,503040,60.83
3.13,B. RAMAPPA,HOSKOTE,4,IND,M,Mysore,9191,306019,293679,503040,60.83
2.91,S. R. R. RAO,HOSKOTE,5,IND,M,Mysore,8542,306019,293679,503040,60.83
47.87,K. HANUMANTHIAH,BANGALORE,1,INC,M,Mysore,130814,282182,273294,541271,52.13
29.34,T. SUBRAMANYA,BANGALORE,2,IND,M,Mysore,80194,282182,273294,541271,52.13
12.53,S. R. M. AHMAD,BANGALORE,3,IND,M,Mysore,34239,282182,273294,541271,52.13
10.26,G. RANGASWAMY,BANGALORE,4,IND,M,Mysore,28047,282182,273294,541271,52.13
45.57,M. V. RAJASEKHARAN,KANAKAPURA,1,INC,M,Mysore,121394,281621,266380,444344,63.38
27.48,M. B. DAS,KANAKAPURA,2,IND,M,Mysore,73198,281621,266380,444344,63.38
12.87,T. RAMIAH,KANAKAPURA,3,IND,M,Mysore,34296,281621,266380,444344,63.38
8.2,B. K. PUTTARAMIYA,KANAKAPURA,4,SWA,M,Mysore,21834,281621,266380,444344,63.38
4.09,S. AHAMAD,KANAKAPURA,5,IND,M,Mysore,10902,281621,266380,444344,63.38
1.79,H.N. REDDY,KANAKAPURA,6,IND,M,Mysore,4756,281621,266380,444344,63.38
56.86,M. K. SHIVANANJAPPA,MANDYA,1,INC,M,Mysore,192706,355772,338928,503529,70.66
43.14,J. DEVAIAH,MANDYA,2,IND,M,Mysore,146222,355772,338928,503529,70.66
37.23,S. M. SIDDAIAH,CHAMARAJANAGAR (SC),1,INC,M,Mysore,108831,311090,292289,454447,68.45
27.32,N. C. B. RANGAIAH,CHAMARAJANAGAR (SC),2,SWA,M,Mysore,79854,311090,292289,454447,68.45
17.6,M. PUTTADEVAIAH,CHAMARAJANAGAR (SC),3,IND,M,Mysore,51450,311090,292289,454447,68.45
8.68,CHIKKADOODAIAH,CHAMARAJANAGAR (SC),4,IND,M,Mysore,25374,311090,292289,454447,68.45
4.74,M. BASAVAIAH,CHAMARAJANAGAR (SC),5,IND,M,Mysore,13853,311090,292289,454447,68.45
2.52,MADAIAH,CHAMARAJANAGAR (SC),6,IND,M,Mysore,7357,311090,292289,454447,68.45
1.13,KAPANAIAH,CHAMARAJANAGAR (SC),7,IND,M,Mysore,3301,311090,292289,454447,68.45
0.78,V. ROSAIAH,CHAMARAJANAGAR (SC),8,IND,M,Mysore,2269,311090,292289,454447,68.45
40.09,H. D. TULASIDAS,MYSORE,1,INC,M,Mysore,108855,286026,271520,466278,61.34
34.46,B. N. KENGEGOWDA,MYSORE,2,IND,M,Mysore,93566,286026,271520,466278,61.34
14.38,T. N. NAGARAJ,MYSORE,3,SSP,M,Mysore,39048,286026,271520,466278,61.34
6.83,J. S. RAMAN,MYSORE,4,BJS,M,Mysore,18532,286026,271520,466278,61.34
4.24,H. RAMARAJURS,MYSORE,5,IND,M,Mysore,11519,286026,271520,466278,61.34
41.07,C. M. POONACHA,MANGALORE,1,INC,M,Mysore,125162,317224,304756,448646,70.71
31.71,K. R. KARANTH,MANGALORE,2,IND,M,Mysore,96640,317224,304756,448646,70.71
18.96,B. N. KUTTAPA,MANGALORE,3,CPM,M,Mysore,57776,317224,304756,448646,70.71
4.95,T. T. MALLY,MANGALORE,4,IND,M,Mysore,15076,317224,304756,448646,70.71
3.31,U. L. KINI,MANGALORE,5,IND,M,Mysore,10102,317224,304756,448646,70.71
41.76,J. M. L. PRABHU,UDIPI,1,SWA,M,Mysore,122836,307257,294141,454974,67.53
31.12,S. S. KOLKEBAIL,UDIPI,2,INC,M,Mysore,91526,307257,294141,454974,67.53
23.17,V. S. SHETTY,UDIPI,3,PSP,M,Mysore,68153,307257,294141,454974,67.53
3.95,G. UPADYA,UDIPI,4,IND,M,Mysore,11626,307257,294141,454974,67.53
57.2,N. SHIVAPPA,HASSAN,1,SWA,M,Mysore,168620,307979,294788,468830,65.69
42.8,H. RAMASWAMY,HASSAN,2,INC,M,Mysore,126168,307979,294788,468830,65.69
43.23,M. HUCHEGOWDA,CHIKMAGALUR,1,PSP,M,Mysore,106812,260483,247089,407267,63.96
35.85,A. M. BASAVEGOWDA,CHIKMAGALUR,2,INC,M,Mysore,88589,260483,247089,407267,63.96
17.88,K. SHAMANNA,CHIKMAGALUR,3,IND,M,Mysore,44170,260483,247089,407267,63.96
3.04,T. RUDRAPPA,CHIKMAGALUR,4,IND,M,Mysore,7518,260483,247089,407267,63.96
54.39,J. H. PATEL,SHIMOGA,1,SSP,M,Mysore,161262,309326,296470,466047,66.37
45.61,H.S. RUDRAPPA,SHIMOGA,2,INC,M,Mysore,135208,309326,296470,466047,66.37
51.17,D. D. DATTATRAYA,KANARA,1,IND,M,Mysore,143287,297779,280032,463555,64.24
41.24,N. G. VAMAN,KANARA,2,INC,M,Mysore,115490,297779,280032,463555,64.24
4.65,B. V. VENKATARAMAN,KANARA,3,IND,M,Mysore,13035,297779,280032,463555,64.24
2.94,B. S. SHAMBHU,KANARA,4,IND,M,Mysore,8220,297779,280032,463555,64.24
50.28,M. F. HUSSENSAB,DHARWAR SOUTH,1,INC,M,Mysore,147272,307737,292907,471334,65.29
28.21,C. A. RAHIM,DHARWAR SOUTH,2,PSP,M,Mysore,82641,307737,292907,471334,65.29
21.51,K. S. PATIL,DHARWAR SOUTH,3,IND,M,Mysore,62994,307737,292907,471334,65.29
62.52,M. S. BINDURAO,DHARWAR NORTH,1,INC,M,Mysore,169173,283277,270595,433794,65.3
30.21,J. R. ANANTRAO,DHARWAR NORTH,2,BJS,M,Mysore,81743,283277,270595,433794,65.3
7.27,S. A. KHADAR,DHARWAR NORTH,3,PSP,M,Mysore,19679,283277,270595,433794,65.3
61.37,N. M. NABISAB,BELGAUM,1,INC,M,Mysore,192046,328642,312909,477375,68.84
22.28,K. D. APPA,BELGAUM,2,RPI,M,Mysore,69729,328642,312909,477375,68.84
9.75,Y. B. SHANTALINGAPPA,BELGAUM,3,IND,M,Mysore,30509,328642,312909,477375,68.84
4.51,S. C. APPAYYAPPA,BELGAUM,4,SWA,M,Mysore,14097,328642,312909,477375,68.84
2.09,K. S. VEERAPPA,BELGAUM,5,IND,M,Mysore,6528,328642,312909,477375,68.84
67.85,B. SAHANKARANAND,CHIKODI (SC),1,INC,M,Mysore,192986,294102,284430,462055,63.65
32.15,M. S. NANASAB,CHIKODI (SC),2,RPI,M,Mysore,91444,294102,284430,462055,63.65
61.41,S. B. PATIL,BAGALKOT,1,INC,M,Mysore,183984,316256,299603,472138,66.98
19.46,A. D. TONDIHAL,BAGALKOT,2,IND,M,Mysore,58304,316256,299603,472138,66.98
19.13,N. K. BHATE,BAGALKOT,3,BJS,M,Mysore,57315,316256,299603,472138,66.98
49.57,G. D. PATIL,BIJAPUR,1,SWA,M,Mysore,113208,239633,228385,447774,53.52
48.65,R. G. DUBEY,BIJAPUR,2,INC,M,Mysore,111104,239633,228385,447774,53.52
1.78,M. D. MAHENDRAKAR,BIJAPUR,3,BJS,M,Mysore,4073,239633,228385,447774,53.52
0.0,CHUBATOSHI,NAGALAND,1,NNO,M,Nagaland,0,0,0,214951,0.0
52.1,M. MAJHI,MAYURBHANJ (ST),1,SWA,M,Orissa,76929,159380,147652,448482,35.54
27.03,D. C. TUDU,MAYURBHANJ (ST),2,INC,M,Orissa,39903,159380,147652,448482,35.54
20.87,B. MAJHI,MAYURBHANJ (ST),3,IND,M,Orissa,30820,159380,147652,448482,35.54
49.75,S. KUNDU,BALASORE,1,PSP,M,Orissa,113022,238786,227196,461490,51.74
34.18,K. K. PATTANAYAK,BALASORE,2,INC,M,Orissa,77653,238786,227196,461490,51.74
16.07,P. SARKAR,BALASORE,3,SWA,M,Orissa,36521,238786,227196,461490,51.74
35.51,D. JENA,BHADRAK (SC),1,IND,M,Orissa,104484,310129,294244,547557,56.64
28.34,B. C. DAS,BHADRAK (SC),2,SWA,M,Orissa,83387,310129,294244,547557,56.64
20.74,K. C. JENA,BHADRAK (SC),3,INC,M,Orissa,61012,310129,294244,547557,56.64
15.42,S. JENA,BHADRAK (SC),4,PSP,M,Orissa,45361,310129,294244,547557,56.64
61.5,B. BEHERA,JAJPUR (SC),1,PSP,M,Orissa,171207,295054,278377,537526,54.89
38.5,R. C. MALLICK,JAJPUR (SC),2,INC,M,Orissa,107170,295054,278377,537526,54.89
66.89,S. DWIVEDY,KENDRAPARA,1,PSP,M,Orissa,220582,344263,329767,561875,61.27
33.11,S. MOHANTTY,KENDRAPARA,2,INC,M,Orissa,109185,344263,329767,561875,61.27
39.24,S. MISRA,CUTTACK,1,PSP,M,Orissa,103710,276875,264300,547621,50.56
34.65,B. C. MOHANTI,CUTTACK,2,INC,M,Orissa,91572,276875,264300,547621,50.56
13.78,G. C. DAS,CUTTACK,3,SWA,M,Orissa,36423,276875,264300,547621,50.56
12.33,S. PATNAIK,CUTTACK,4,IND,F,Orissa,32595,276875,264300,547621,50.56
59.18,R. RAY,PURI,1,SSP,M,Orissa,143901,256875,243164,520581,49.34
34.81,B. MISRA,PURI,2,INC,M,Orissa,84643,256875,243164,520581,49.34
6.01,R. C. DAS,PURI,3,IND,M,Orissa,14620,256875,243164,520581,49.34
35.49,C. PANIGRAHI,BHUBANESWAR,1,INC,M,Orissa,79899,236328,225102,515093,45.88
26.28,P. PATNAIK,BHUBANESWAR,2,CPI,M,Orissa,59168,236328,225102,515093,45.88
16.89,N. C. SAMANTSINHAR,BHUBANESWAR,3,SWA,M,Orissa,38015,236328,225102,515093,45.88
16.53,M. MISRA,BHUBANESWAR,4,IND,M,Orissa,37209,236328,225102,515093,45.88
4.8,H. S. SAMANTA,BHUBANESWAR,5,IND,M,Orissa,10811,236328,225102,515093,45.88
32.14,A. T. SARMA,BHANJANAGAR,1,INC,M,Orissa,69120,225954,215089,506312,44.63
29.95,D. PANDA,BHANJANAGAR,2,CPI,M,Orissa,64425,225954,215089,506312,44.63
20.27,S. PADHY,BHANJANAGAR,3,SWA,M,Orissa,43594,225954,215089,506312,44.63
9.62,T. MAHAPATRO,BHANJANAGAR,4,IND,M,Orissa,20682,225954,215089,506312,44.63
8.03,R.. MISRA,BHANJANAGAR,5,IND,M,Orissa,17268,225954,215089,506312,44.63
53.11,J. R. RACHAKONDA,CHATRAPUR,1,INC,M,Orissa,107071,212036,201619,508555,41.69
32.44,J. PRAHARAJA,CHATRAPUR,2,SWA,M,Orissa,65410,212036,201619,508555,41.69
7.53,C. PATRO,CHATRAPUR,3,IND,M,Orissa,15184,212036,201619,508555,41.69
6.92,S. MISRA,CHATRAPUR,4,IND,M,Orissa,13954,212036,201619,508555,41.69
51.28,U. RAMACHANDRA,KORAPUT (ST),1,INC,M,Orissa,59846,127105,116702,481761,26.38
48.72,D. SOBORO,KORAPUT (ST),2,SWA,M,Orissa,56856,127105,116702,481761,26.38
45.34,K. PRADHANI,NOWRANGPUR (ST),1,INC,M,Orissa,51163,123545,112832,477248,25.89
43.67,N. MAJHI,NOWRANGPUR (ST),2,SWA,M,Orissa,49276,123545,112832,477248,25.89
10.98,NARASINGA,NOWRANGPUR (ST),3,IND,M,Orissa,12393,123545,112832,477248,25.89
68.57,P. K. DEO,KALAHANDI,1,SWA,M,Orissa,108336,174994,157993,415610,42.11
31.43,A. PATTAJOSHI,KALAHANDI,2,INC,M,Orissa,49657,174994,157993,415610,42.11
47.24,A. DIPA,PHULBANI (SC),1,SWA,M,Orissa,64531,147798,136609,468645,31.54
31.42,T. NAIK,PHULBANI (SC),2,INC,M,Orissa,42920,147798,136609,468645,31.54
11.96,D. BEHERA,PHULBANI (SC),3,IND,M,Orissa,16343,147798,136609,468645,31.54
9.38,G. DEHURI,PHULBANI (SC),4,BJS,M,Orissa,12815,147798,136609,468645,31.54
70.18,R. R. S. DEO,BOLANGIR,1,SWA,M,Orissa,143083,218750,203887,465745,46.97
29.82,N. MISHRA,BOLANGIR,2,INC,M,Orissa,60804,218750,203887,465745,46.97
29.88,S. SUPAKAR,SAMBALPUR,1,INC,M,Orissa,57349,205646,191927,533170,38.57
21.67,S. SATPATHY,SAMBALPUR,2,SWA,M,Orissa,41587,205646,191927,533170,38.57
20.31,K. PATNAIK,SAMBALPUR,3,SSP,M,Orissa,38985,205646,191927,533170,38.57
17.03,D. C. MOHANTY,SAMBALPUR,4,CPI,M,Orissa,32689,205646,191927,533170,38.57
6.13,P. KARMI,SAMBALPUR,5,IND,M,Orissa,11764,205646,191927,533170,38.57
4.98,M. PRADHAN,SAMBALPUR,6,BJS,M,Orissa,9553,205646,191927,533170,38.57
52.09,D. AMAT,SUNDARGARH (ST),1,SWA,M,Orissa,105272,217211,202097,478738,45.37
29.91,I. MAGHI,SUNDARGARH (ST),2,INC,M,Orissa,60454,217211,202097,478738,45.37
18.0,D. MUNZANI,SUNDARGARH (ST),3,IND,M,Orissa,36371,217211,202097,478738,45.37
67.15,G. NAIK,KEONJHAR (ST),1,SWA,M,Orissa,79906,126766,118988,426034,29.75
32.85,K. NAIK,KEONJHAR (ST),2,INC,M,Orissa,39082,126766,118988,426034,29.75
63.19,R.K.P.S.D.M. BAHADUR,DHENKANAL,1,SWA,M,Orissa,144806,245220,229151,499572,49.09
24.77,M.M. PRADHAN,DHENKANAL,2,INC,M,Orissa,56761,245220,229151,499572,49.09
12.04,C.S. MAHAPATRA,DHENKANAL,3,IND,M,Orissa,27584,245220,229151,499572,49.09
48.37,D. DEBLAL,ANGUL,1,SWA,M,Orissa,79961,176034,165296,481556,36.56
29.31,P.G.D.B. KUMAR,ANGUL,2,INC,M,Orissa,48440,176034,165296,481556,36.56
22.32,P. PRADHAN,ANGUL,3,IND,M,Orissa,36895,176034,165296,481556,36.56
36.23,I. SINGH,FAZILKA,1,INC,M,Punjab,118948,343288,328284,494461,69.43
28.16,A. SINGH,FAZILKA,2,CPI,M,Punjab,92453,343288,328284,494461,69.43
26.82,K. SINGH,FAZILKA,3,BJS,M,Punjab,88046,343288,328284,494461,69.43
4.31,BAGRAWAT,FAZILKA,4,IND,M,Punjab,14153,343288,328284,494461,69.43
2.82,B. SINGH,FAZILKA,5,SWA,M,Punjab,9273,343288,328284,494461,69.43
1.65,B. RAM,FAZILKA,6,IND,M,Punjab,5411,343288,328284,494461,69.43
49.67,S. SINGH,FEROZEPUR,1,ADS,M,Punjab,162198,338127,326573,465986,72.56
45.8,J. NATH,FEROZEPUR,2,INC,M,Punjab,149558,338127,326573,465986,72.56
4.54,N. SINGH,FEROZEPUR,3,ADM,M,Punjab,14817,338127,326573,465986,72.56
46.73,G.S. DHILLON,TARN TARAN,1,INC,M,Punjab,161050,362554,344631,542288,66.86
33.62,R. SINGH,TARN TARAN,2,ADS,M,Punjab,115858,362554,344631,542288,66.86
9.0,D. SINGH,TARN TARAN,3,SWA,M,Punjab,31008,362554,344631,542288,66.86
4.02,A.S.N. POSH,TARN TARAN,4,IND,M,Punjab,13844,362554,344631,542288,66.86
3.37,M.S. TARSIKKA,TARN TARAN,5,CPM,M,Punjab,11598,362554,344631,542288,66.86
3.27,S.S. JOSHI,TARN TARAN,6,CPI,M,Punjab,11273,362554,344631,542288,66.86
31.75,Y.D. SHARMA,AMRITSAR,1,BJS,M,Punjab,104035,342292,327638,459126,74.55
28.31,S.S. MAJITHIA,AMRITSAR,2,INC,M,Punjab,92760,342292,327638,459126,74.55
16.28,N.S. SARKARIA,AMRITSAR,3,ADS,M,Punjab,53341,342292,327638,459126,74.55
12.14,D. SINGH,AMRITSAR,4,ADM,M,Punjab,39788,342292,327638,459126,74.55
9.25,H. SINGH,AMRITSAR,5,IND,M,Punjab,30314,342292,327638,459126,74.55
2.26,G. SINGH,AMRITSAR,6,IND,M,Punjab,7400,342292,327638,459126,74.55
31.68,D. CHAND,GURDASPUR,1,INC,M,Punjab,105971,351135,334534,492194,71.34
24.88,K. LAL,GURDASPUR,2,BJS,M,Punjab,83225,351135,334534,492194,71.34
20.63,H. SINGH,GURDASPUR,3,ADS,M,Punjab,69029,351135,334534,492194,71.34
12.3,R. SINGH,GURDASPUR,4,IND,M,Punjab,41140,351135,334534,492194,71.34
6.14,U. SINGH,GURDASPUR,5,SWA,M,Punjab,20546,351135,334534,492194,71.34
2.52,S. SINGH,GURDASPUR,6,IND,M,Punjab,8426,351135,334534,492194,71.34
1.85,C. LAL,GURDASPUR,7,IND,M,Punjab,6197,351135,334534,492194,71.34
29.26,R. KISHAN,HOSHIARPUR,1,INC,M,Punjab,95877,342956,327723,494190,69.4
28.79,J. SINGH,HOSHIARPUR,2,BJS,M,Punjab,94366,342956,327723,494190,69.4
21.18,C. SINGH,HOSHIARPUR,3,CPM,M,Punjab,69410,342956,327723,494190,69.4
8.37,B. SINGH,HOSHIARPUR,4,IND,M,Punjab,27417,342956,327723,494190,69.4
5.31,P. NATH,HOSHIARPUR,5,SSP,M,Punjab,17399,342956,327723,494190,69.4
3.84,J. SINGH,HOSHIARPUR,6,IND,M,Punjab,12578,342956,327723,494190,69.4
3.26,K. SINGH,HOSHIARPUR,7,SWA,M,Punjab,10676,342956,327723,494190,69.4
39.17,S. SINGH,JULLUNDUR,1,INC,M,Punjab,122923,331910,313790,460109,72.14
29.14,S.P. SINGH,JULLUNDUR,2,SWA,M,Punjab,91443,331910,313790,460109,72.14
21.88,L. RAM,JULLUNDUR,3,IND,M,Punjab,68654,331910,313790,460109,72.14
3.6,B.D. SHASTRI,JULLUNDUR,4,IND,M,Punjab,11285,331910,313790,460109,72.14
2.42,P. PAUL,JULLUNDUR,5,IND,M,Punjab,7595,331910,313790,460109,72.14
2.01,L. SINGH,JULLUNDUR,6,IND,M,Punjab,6316,331910,313790,460109,72.14
1.78,H. SINGH,JULLUNDUR,7,IND,M,Punjab,5574,331910,313790,460109,72.14
41.35,S. RAM,PHILLAUR (SC),1,INC,M,Punjab,136046,349046,329026,481616,72.47
31.84,D. CHAND,PHILLAUR (SC),2,RPI,M,Punjab,104760,349046,329026,481616,72.47
10.77,M. SINGH,PHILLAUR (SC),3,ADM,M,Punjab,35440,349046,329026,481616,72.47
9.76,R.S. DAS,PHILLAUR (SC),4,IND,M,Punjab,32098,349046,329026,481616,72.47
6.29,T. RAM,PHILLAUR (SC),5,IND,M,Punjab,20682,349046,329026,481616,72.47
36.6,D. SINGH,LUDHIANA,1,INC,M,Punjab,132660,372870,362471,519908,71.72
32.99,M. SINGH,LUDHIANA,2,ADS,M,Punjab,119586,372870,362471,519908,71.72
17.4,S. KUMAR,LUDHIANA,3,BJS,M,Punjab,63088,372870,362471,519908,71.72
7.79,K. SINGH,LUDHIANA,4,ADM,M,Punjab,28238,372870,362471,519908,71.72
2.22,H. RAJ,LUDHIANA,5,IND,M,Punjab,8062,372870,362471,519908,71.72
2.16,B. SINGH,LUDHIANA,6,RPI,M,Punjab,7820,372870,362471,519908,71.72
0.83,B. RAM,LUDHIANA,7,IND,M,Punjab,3017,372870,362471,519908,71.72
38.1,B. SINGH,RUPAR (SC),1,INC,M,Punjab,127986,348741,335930,475396,73.36
36.89,B. SINGH,RUPAR (SC),2,ADS,M,Punjab,123914,348741,335930,475396,73.36
14.31,B. SINGH,RUPAR (SC),3,BJS,M,Punjab,48057,348741,335930,475396,73.36
10.71,G. SINGH,RUPAR (SC),4,ADM,M,Punjab,35973,348741,335930,475396,73.36
60.15,M. KAUR,PATIALA,1,INC,F,Punjab,189825,332533,315610,460603,72.2
25.23,T. SINGH,PATIALA,2,CPI,M,Punjab,79615,332533,315610,460603,72.2
11.55,S. SINGH,PATIALA,3,SWA,M,Punjab,36455,332533,315610,460603,72.2
3.08,I. KAUR,PATIALA,4,IND,F,Punjab,9715,332533,315610,460603,72.2
54.7,N. KAUR,SANGRUR,1,ADS,F,Punjab,174371,335192,318791,472029,71.01
23.89,R. SINGH,SANGRUR,2,INC,M,Punjab,76159,335192,318791,472029,71.01
9.7,M. GOPAL,SANGRUR,3,BJS,M,Punjab,30932,335192,318791,472029,71.01
6.72,G. SINGH,SANGRUR,4,IND,M,Punjab,21422,335192,318791,472029,71.01
3.91,P. SINGH,SANGRUR,5,ADM,M,Punjab,12459,335192,318791,472029,71.01
1.08,G. SINGH,SANGRUR,6,IND,M,Punjab,3448,335192,318791,472029,71.01
47.07,K. SINGH,BHATINDA (SC),1,ADS,M,Punjab,150415,338351,319550,493595,68.55
27.78,D. SINGH,BHATINDA (SC),2,INC,M,Punjab,88783,338351,319550,493595,68.55
7.25,M. CHAND,BHATINDA (SC),3,BJS,M,Punjab,23179,338351,319550,493595,68.55
7.06,D. SINGH,BHATINDA (SC),4,ADM,M,Punjab,22575,338351,319550,493595,68.55
4.58,K. SINGH,BHATINDA (SC),5,IND,M,Punjab,14643,338351,319550,493595,68.55
4.23,G. SINGH,BHATINDA (SC),6,IND,M,Punjab,13523,338351,319550,493595,68.55
2.01,M. SINGH,BHATINDA (SC),7,IND,M,Punjab,6432,338351,319550,493595,68.55
37.12,P. LAL,GANGANAGAR (SC),1,INC,M,Rajasthan,117966,333180,317791,543522,61.3
19.38,G. CHAND,GANGANAGAR (SC),2,SWA,M,Rajasthan,61588,333180,317791,543522,61.3
16.14,R. CHAND,GANGANAGAR (SC),3,IND,M,Rajasthan,51298,333180,317791,543522,61.3
8.49,S. SINGH,GANGANAGAR (SC),4,CPI,M,Rajasthan,26986,333180,317791,543522,61.3
6.3,H. CHAND,GANGANAGAR (SC),5,IND,M,Rajasthan,20014,333180,317791,543522,61.3
5.55,B. RAM,GANGANAGAR (SC),6,IND,M,Rajasthan,17641,333180,317791,543522,61.3
5.01,KISHNA,GANGANAGAR (SC),7,IND,M,Rajasthan,15916,333180,317791,543522,61.3
2.01,N. DASS,GANGANAGAR (SC),8,IND,M,Rajasthan,6382,333180,317791,543522,61.3
71.0,K. SINGH,BIKANER,1,IND,M,Rajasthan,215636,317472,303703,551193,57.6
7.18,A. C. GODAARA,BIKANER,2,IND,M,Rajasthan,21820,317472,303703,551193,57.6
6.11,J. SINGH,BIKANER,3,IND,M,Rajasthan,18564,317472,303703,551193,57.6
3.68,M. SINGH,BIKANER,4,IND,M,Rajasthan,11186,317472,303703,551193,57.6
3.22,BALKRISHNA,BIKANER,5,IND,M,Rajasthan,9765,317472,303703,551193,57.6
2.85,R. MAL,BIKANER,6,IND,M,Rajasthan,8657,317472,303703,551193,57.6
2.53,MALCHAND,BIKANER,7,IND,M,Rajasthan,7677,317472,303703,551193,57.6
2.14,U. RAM,BIKANER,8,IND,M,Rajasthan,6503,317472,303703,551193,57.6
1.28,H. RAM,BIKANER,9,IND,M,Rajasthan,3895,317472,303703,551193,57.6
42.39,R. K. BIRLA,JHUNJHUNU,1,SWA,M,Rajasthan,150596,368501,355248,549787,67.03
29.28,M. R. S. R. KUMAR,JHUNJHUNU,2,INC,M,Rajasthan,104023,368501,355248,549787,67.03
19.95,G. RAM,JHUNJHUNU,3,CPI,M,Rajasthan,70871,368501,355248,549787,67.03
1.86,HUMATA,JHUNJHUNU,4,IND,M,Rajasthan,6620,368501,355248,549787,67.03
1.47,R. LAL,JHUNJHUNU,5,IND,M,Rajasthan,5222,368501,355248,549787,67.03
1.4,K. RAM,JHUNJHUNU,6,IND,M,Rajasthan,4990,368501,355248,549787,67.03
1.37,SUMITRA,JHUNJHUNU,7,IND,F,Rajasthan,4877,368501,355248,549787,67.03
0.92,B. R. DASS,JHUNJHUNU,8,IND,M,Rajasthan,3278,368501,355248,549787,67.03
0.86,M.RAM,JHUNJHUNU,9,IND,M,Rajasthan,3042,368501,355248,549787,67.03
0.49,BERISAL,JHUNJHUNU,10,IND,M,Rajasthan,1729,368501,355248,549787,67.03
35.91,S. SABOO,SIKAR,1,BJS,M,Rajasthan,130945,382686,364648,607264,63.02
30.4,T. RAMESHWAR,SIKAR,2,INC,M,Rajasthan,110837,382686,364648,607264,63.02
19.38,T. SINGH,SIKAR,3,CPM,M,Rajasthan,70659,382686,364648,607264,63.02
3.27,RAMDEO,SIKAR,4,IND,M,Rajasthan,11935,382686,364648,607264,63.02
3.03,D. SINGH,SIKAR,5,IND,M,Rajasthan,11056,382686,364648,607264,63.02
2.59,G. ALIKHAN,SIKAR,6,IND,M,Rajasthan,9440,382686,364648,607264,63.02
2.23,PREMSUKH,SIKAR,7,IND,M,Rajasthan,8137,382686,364648,607264,63.02
