%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
4.27,SAHEB SHIVRAM BALA MORE,AURANGABAD,3,RPK,M,Maharashtra,11398,279390,267240,530926,52.62
3.98,MOHD. ZAFAR KHAN BAHABAR KHAN,AURANGABAD,4,IND,M,Maharashtra,10638,279390,267240,530926,52.62
0.8,KANHIRAM URUDAYAL BATHOD,AURANGABAD,5,IND,M,Maharashtra,2146,279390,267240,530926,52.62
0.42,SK. KASIM SK. SAJAN,AURANGABAD,6,IND,M,Maharashtra,1117,279390,267240,530926,52.62
69.5,PANDIT SAYAJIRAO TRIMBAKRAO,BHIR,1,INC,M,Maharashtra,187132,279818,269273,570905,49.01
12.09,BURANDE GANGADHAR MAHARUDRA,BHIR,2,CPM,M,Maharashtra,32551,279818,269273,570905,49.01
8.46,KASHINATH TATYABA JADHAV,BHIR,3,CPI,M,Maharashtra,22787,279818,269273,570905,49.01
5.29,RAJPALSINHA SAHEBSINHA,BHIR,4,BJS,M,Maharashtra,14242,279818,269273,570905,49.01
4.14,BANKAT MEGHRAO KANDE,BHIR,5,NCO,M,Maharashtra,11155,279818,269273,570905,49.01
0.52,RAMCHANDRA SANTRAM MORE,BHIR,6,RPK,M,Maharashtra,1406,279818,269273,570905,49.01
57.66,TULSHIRAM ABAJI PATIL,OSMANABAD,1,INC,M,Maharashtra,178391,322000,309390,542186,59.39
39.19,BALBHIMRAO NARSINGRAO DESHMUKH,OSMANABAD,2,PWP,M,Maharashtra,121246,322000,309390,542186,59.39
1.44,DNYANDEO BHIVAJI KAMBLE,OSMANABAD,3,IND,M,Maharashtra,4449,322000,309390,542186,59.39
0.99,MURLIDHAR KISHANRAO TARKASE,OSMANABAD,4,BJS,M,Maharashtra,3069,322000,309390,542186,59.39
0.72,SUKHDEO NAMDEO KAMBLE,OSMANABAD,5,IND,M,Maharashtra,2235,322000,309390,542186,59.39
65.77,SURAJRATAN FATEHCHAND DAMANI,SHOLAPUR,1,INC,M,Maharashtra,188577,294441,286725,470179,62.62
34.23,RANGNATH MADHAV VAIDYA,SHOLAPUR,2,IND,M,Maharashtra,98148,294441,286725,470179,62.62
69.44,NIVRUTTI SATVAJI KAMBLE,PANDHARPUR (SC),1,RPG,M,Maharashtra,153794,227757,221462,502026,45.37
18.7,RAMCHANDRA SAKHARAM RANSHRUNGARE,PANDHARPUR (SC),2,RPK,M,Maharashtra,41422,227757,221462,502026,45.37
9.17,VISHNU SADASHIV KADAM,PANDHARPUR (SC),3,SSP,M,Maharashtra,20302,227757,221462,502026,45.37
1.37,BHAGWAN GINYANI UGHADE,PANDHARPUR (SC),4,IND,M,Maharashtra,3028,227757,221462,502026,45.37
1.32,CHANDRAKANT TAYAPPA SONWANE,PANDHARPUR (SC),5,IND,M,Maharashtra,2916,227757,221462,502026,45.37
54.81,ANNASAHEB PANDURANG SHINDE,AHMEDNAGAR,1,INC,M,Maharashtra,152262,288234,277789,500698,57.57
37.59,PRABHAKAR KONDAJI BHAPKAR,AHMEDNAGAR,2,IND,M,Maharashtra,104419,288234,277789,500698,57.57
5.43,MOHANRAO ABASAHEB GADE,AHMEDNAGAR,3,IND,M,Maharashtra,15081,288234,277789,500698,57.57
1.67,VITHAL RANGNATH GHULE,AHMEDNAGAR,4,IND,M,Maharashtra,4642,288234,277789,500698,57.57
0.5,BAJARANG NILKANTH ASHTEKAR,AHMEDNAGAR,5,IND,M,Maharashtra,1385,288234,277789,500698,57.57
60.68,EKNATH VITHALRAO VIKHE,KOPARGAON,1,INC,M,Maharashtra,179492,307367,295819,514941,59.69
37.2,PUNJAJI BAPUJI KADU,KOPARGAON,2,CPI,M,Maharashtra,110050,307367,295819,514941,59.69
2.12,BALWANT CHANGDEO TEKE,KOPARGAON,3,PSP,M,Maharashtra,6277,307367,295819,514941,59.69
75.54,ANANTRAO VITHALRAO PATIL,KHED,1,INC,M,Maharashtra,198644,271969,262971,516433,52.66
20.36,BABASAHEB PANDURANG ADHAV,KHED,2,SSP,M,Maharashtra,53549,271969,262971,516433,52.66
4.1,SHYAMKANT DAMODAR MORE,KHED,3,PSP,M,Maharashtra,10778,271969,262971,516433,52.66
58.97,MOHAN MANIKCHAND DHARIA,POONA,1,INC,M,Maharashtra,208150,359485,352998,529041,67.95
32.2,RAMCHANDRA KASHINATH MHALGI,POONA,2,BJS,M,Maharashtra,113662,359485,352998,529041,67.95
4.33,BHALCHANDRA SADASHIV VAIDYA,POONA,3,SSP,M,Maharashtra,15275,359485,352998,529041,67.95
2.68,BHAGWANT GHATE LAXMAN,POONA,4,SHS,M,Maharashtra,9458,359485,352998,529041,67.95
1.83,KAMBALE BAPU CHANDRASEN,POONA,5,IND,M,Maharashtra,6453,359485,352998,529041,67.95
71.59,RAGHUNATH KESHAV KHADILKAR,BARAMATI,1,INC,M,Maharashtra,185637,267635,259322,482816,55.43
21.08,RAMRAO SAHEBRAO KAKADE,BARAMATI,2,IND,M,Maharashtra,54677,267635,259322,482816,55.43
3.78,JAYASING GANPAT SASANE,BARAMATI,3,NCO,M,Maharashtra,9815,267635,259322,482816,55.43
1.62,ABASAHEB KRISHNARAO SHITOLE,BARAMATI,4,IND,M,Maharashtra,4211,267635,259322,482816,55.43
0.99,MANIKLAL TULAJARAM SHAH,BARAMATI,5,IND,M,Maharashtra,2564,267635,259322,482816,55.43
0.93,BALVANT DATTATRAYA KILLEDAR,BARAMATI,6,PWP,M,Maharashtra,2418,267635,259322,482816,55.43
77.22,YESHAWANTRO BALAWANTRAO CHAVAN,SATARA,1,INC,M,Maharashtra,246100,329133,318695,495760,66.39
21.74,KESHAVRAO PATLOJI PAWAR,SATARA,2,PWP,M,Maharashtra,69270,329133,318695,495760,66.39
1.04,PANDURANG KONDIBA BORATE,SATARA,3,IND,M,Maharashtra,3325,329133,318695,495760,66.39
86.26,DAJISAHEB RAMRAO CHAVAN,KARAD,1,INC,M,Maharashtra,263356,314605,305307,503710,62.46
6.52,VITHAL RAMCHANDRA BARAVADE,KARAD,2,PWP,M,Maharashtra,19893,314605,305307,503710,62.46
3.32,DNYANDEV PANDURANG YADAV,KARAD,3,NCO,M,Maharashtra,10126,314605,305307,503710,62.46
1.83,BATANE BABURAO VISHWANATH,KARAD,4,IND,M,Maharashtra,5574,314605,305307,503710,62.46
1.04,RAMCHANDRA VITHOBA SALUNKHE,KARAD,5,IND,M,Maharashtra,3189,314605,305307,503710,62.46
1.04,JINENDRA DEVAPPA VATHARE,KARAD,6,IND,M,Maharashtra,3169,314605,305307,503710,62.46
78.17,GANAPATI TUKARAM GOTKHINDE,SANGLI,1,INC,M,Maharashtra,253122,330924,323810,556283,59.49
10.77,BHAGWANRAO DNYANDEO SURYAWANSHI,SANGLI,2,PWP,M,Maharashtra,34866,330924,323810,556283,59.49
9.1,RAMCHANDRA MAHADEO DANGE,SANGLI,3,BJS,M,Maharashtra,29457,330924,323810,556283,59.49
0.73,BABURAO KRISHNA KORE,SANGLI,4,IND,M,Maharashtra,2379,330924,323810,556283,59.49
0.67,KRISHNA KONDIBA KHADE,SANGLI,5,IND,M,Maharashtra,2170,330924,323810,556283,59.49
0.56,ANANT RAMCHANDRA SUTALE,SANGLI,6,IND,M,Maharashtra,1816,330924,323810,556283,59.49
60.93,DATTATRAYA BABURAO KADAM,HATKANANGALE,1,INC,M,Maharashtra,227363,382895,373141,518707,73.82
38.16,TRYAMBAK SEETARAM KARKHANIS,HATKANANGALE,2,PWP,M,Maharashtra,142372,382895,373141,518707,73.82
0.91,ANAPA HALAPA CHIGARE,HATKANANGALE,3,IND,M,Maharashtra,3406,382895,373141,518707,73.82
65.3,RAJARAM DADASAHEB NIMBALKAR,KOLHAPUR,1,INC,M,Maharashtra,203631,321216,311856,494379,64.97
30.77,DAJIBA BALAVANT DESAI,KOLHAPUR,2,PWP,M,Maharashtra,95967,321216,311856,494379,64.97
2.81,BAPUSAHEB ADAGONDA PATIL,KOLHAPUR,3,SSP,M,Maharashtra,8766,321216,311856,494379,64.97
0.83,LAXMANRAO KRISHNAJI MORE,KOLHAPUR,4,IND,M,Maharashtra,2573,321216,311856,494379,64.97
0.29,KASHIRAM RATNASAVANT DESAI,KOLHAPUR,5,IND,M,Maharashtra,919,321216,311856,494379,64.97
76.35,SHANKER DEV BALAJI RAO,BIDAR (SC),1,INC,M,Mysore,207423,282251,271685,519641,54.32
20.15,RAMCHANDRA VEERAPPA,BIDAR (SC),2,NCO,M,Mysore,54749,282251,271685,519641,54.32
2.0,MARUTI RAO SHIVRAMJI,BIDAR (SC),3,IND,M,Mysore,5439,282251,271685,519641,54.32
1.5,NAGINDRA RO NARSING,BIDAR (SC),4,IND,M,Mysore,4074,282251,271685,519641,54.32
68.06,DHARAMAO SHARANAPPA AFZALPURKAR,GULBARGA,1,INC,M,Mysore,171264,262905,251645,523684,50.2
30.08,SHARANBASAPPA APPA DODDAPPA,GULBARGA,2,NCO,M,Mysore,75690,262905,251645,523684,50.2
1.86,B. SHAMSUNDER MANIKYAM,GULBARGA,3,IND,M,Mysore,4691,262905,251645,523684,50.2
74.51,PAMPANGODDA SAKREPPA GOWDA ATHNOOR,RAICHUR,1,INC,M,Mysore,157858,225782,211863,514266,43.9
25.49,RAJA VENKATAPPA NAIK,RAICHUR,2,SWA,M,Mysore,54005,225782,211863,514266,43.9
75.11,SIDRAMESHWAR SWAMY BASSAYYA,KOPPAL,1,INC,M,Mysore,204285,287499,271970,556614,51.65
24.89,SHIVAMURTHY SWAMY HIREMATH ALWANDI,KOPPAL,2,IND,M,Mysore,67685,287499,271970,556614,51.65
72.69,V. K. R. V. RAO,BELLARY,1,INC,M,Mysore,230901,332265,317637,530510,62.63
24.57,Y. MAHABALESWARAPPA,BELLARY,2,SWA,M,Mysore,78041,332265,317637,530510,62.63
1.83,S. GURUNATH,BELLARY,3,IND,M,Mysore,5799,332265,317637,530510,62.63
0.91,A. M. GANGAPPASWAMY,BELLARY,4,IND,M,Mysore,2896,332265,317637,530510,62.63
74.57,KONDAJJI BASAPPA,CHITRADURGA,1,INC,M,Mysore,251005,346945,336581,571726,60.68
24.16,J. MOHAMED IMAM,CHITRADURGA,2,SWA,M,Mysore,81303,346945,336581,571726,60.68
1.27,C. RANGAIAH,CHITRADURGA,3,IND,M,Mysore,4273,346945,336581,571726,60.68
74.48,K. LAKKAPPA,TUMKUR,1,INC,M,Mysore,240718,330690,323210,485878,68.06
24.42,M. R. RAMANNA,TUMKUR,2,NCO,M,Mysore,78939,330690,323210,485878,68.06
1.1,H. HANUMANTHAGOWDA,TUMKUR,3,PSP,M,Mysore,3553,330690,323210,485878,68.06
83.93,K. MALLANNA,MADHUGIRI,1,INC,M,Mysore,247907,304314,295368,539026,56.46
12.5,B. N. RAMEGOWDA,MADHUGIRI,2,NCO,M,Mysore,36914,304314,295368,539026,56.46
1.5,M. CHANDRASEKHARAIAH,MADHUGIRI,3,IND,M,Mysore,4439,304314,295368,539026,56.46
1.2,SEETHARAMA REDDY,MADHUGIRI,4,IND,M,Mysore,3546,304314,295368,539026,56.46
0.87,M. B. CHIKKANARAYANA REDDY,MADHUGIRI,5,PSP,M,Mysore,2562,304314,295368,539026,56.46
81.31,G. V. KRISHNAN,KOLAR (SC),1,INC,M,Mysore,217037,276204,266912,490492,56.31
8.44,G. NARAYANASWAMY,KOLAR (SC),2,CPM,M,Mysore,22518,276204,266912,490492,56.31
5.82,T. N. RAGHAVAIAH,KOLAR (SC),3,NCO,M,Mysore,15542,276204,266912,490492,56.31
3.9,C. M. ARUMAGAM,KOLAR (SC),4,IND,M,Mysore,10407,276204,266912,490492,56.31
0.53,C. V. MUNISWAMY,KOLAR (SC),5,MUL,M,Mysore,1408,276204,266912,490492,56.31
77.16,M. V. KRISHNAPPA,HOSKOTE,1,INC,M,Mysore,240244,320722,311375,575814,55.7
17.22,M. CHANDRASEKHER,HOSKOTE,2,NCO,M,Mysore,53610,320722,311375,575814,55.7
4.73,VATAL NAGARAJA,HOSKOTE,3,IND,M,Mysore,14729,320722,311375,575814,55.7
0.9,S. MATHEW,HOSKOTE,4,IND,M,Mysore,2792,320722,311375,575814,55.7
65.13,K. HANUMANTHAIYA,BANGALORE,1,INC,M,Mysore,181819,282994,279159,625147,45.27
27.87,M. GOPALA KRISHNA ADIGA,BANGALORE,2,BJS,M,Mysore,77789,282994,279159,625147,45.27
2.48,H. S. KRISHNAN,BANGALORE,3,CPI,M,Mysore,6914,282994,279159,625147,45.27
1.57,S. R. MUKHTAR AHMED,BANGALORE,4,IND,M,Mysore,4371,282994,279159,625147,45.27
0.77,L. KRISHNA MURTHY,BANGALORE,5,IND,M,Mysore,2137,282994,279159,625147,45.27
0.64,S. CLEMENT,BANGALORE,6,IND,M,Mysore,1795,282994,279159,625147,45.27
0.53,C. S. GUNDAPPA,BANGALORE,7,IND,M,Mysore,1490,282994,279159,625147,45.27
0.47,R. SHANMUGAM,BANGALORE,8,IND,M,Mysore,1321,282994,279159,625147,45.27
0.14,C. KRISHNA,BANGALORE,9,IND,M,Mysore,397,282994,279159,625147,45.27
0.11,G. RANGASWAMY,BANGALORE,10,IND,M,Mysore,319,282994,279159,625147,45.27
0.11,T. DORAIRAJ,BANGALORE,11,IND,M,Mysore,307,282994,279159,625147,45.27
0.07,S. N. SASTRY,BANGALORE,12,IND,M,Mysore,183,282994,279159,625147,45.27
0.06,H. Y. S. DEVARU,BANGALORE,13,IND,M,Mysore,163,282994,279159,625147,45.27
0.06,KRISHNA KANT MISRA,BANGALORE,14,IND,M,Mysore,154,282994,279159,625147,45.27
79.97,C. K. JAFFER SHARIEF,KANAKAPURA,1,INC,M,Mysore,243987,313659,305086,484298,64.77
18.84,M. V. RAJASEKHARAN,KANAKAPURA,2,NCO,M,Mysore,57468,313659,305086,484298,64.77
1.19,ABDUL RASHEED,KANAKAPURA,3,IND,M,Mysore,3631,313659,305086,484298,64.77
71.22,S. M. KRISHNA,MANDYA,1,INC,M,Mysore,272174,392751,382186,549931,71.42
28.78,M. D. CHOWDAIAH,MANDYA,2,NCO,M,Mysore,110012,392751,382186,549931,71.42
61.94,S. M. SIDDAIYA,CHAMARAJANAGAR (SC),1,INC,M,Mysore,168894,285347,272680,485184,58.81
35.31,N. C. BILIGIRIRANGAIAH,CHAMARAJANAGAR (SC),2,NCO,M,Mysore,96272,285347,272680,485184,58.81
2.76,NANJUNDAIAH,CHAMARAJANAGAR (SC),3,IND,M,Mysore,7514,285347,272680,485184,58.81
74.41,M. D. TULSIDAS,MYSORE,1,INC,M,Mysore,213724,297698,287227,503687,59.1
23.75,M. L. THIMME GOWDA,MYSORE,2,NCO,M,Mysore,68219,297698,287227,503687,59.1
1.84,M. L. NANJA RAJ URS,MYSORE,3,IND,M,Mysore,5284,297698,287227,503687,59.1
64.59,K. K. SHETTY,MANGALORE,1,INC,M,Mysore,205516,325762,318180,503353,64.72
26.49,CHEPPUDIRA MUTHNNA POONACHA,MANGALORE,2,NCO,M,Mysore,84286,325762,318180,503353,64.72
7.12,M. H. KRISHNNAPPA,MANGALORE,3,CPM,M,Mysore,22670,325762,318180,503353,64.72
0.94,S. N. VASUDEVA RAO,MANGALORE,4,IND,M,Mysore,2991,325762,318180,503353,64.72
0.85,ISHWARA BHAT PARPAKAJE,MANGALORE,5,PSP,M,Mysore,2717,325762,318180,503353,64.72
65.8,P. RANGANATH SHENOY,UDIPI,1,INC,M,Mysore,182409,285763,277198,473751,60.32
19.71,J. M. LOBO PRABHU,UDIPI,2,SWA,M,Mysore,54644,285763,277198,473751,60.32
10.96,SANJEEVA SHETTY KILKEBAIL,UDIPI,3,IND,M,Mysore,30391,285763,277198,473751,60.32
3.52,PERODY VITTAL SHETTY,UDIPI,4,IND,M,Mysore,9754,285763,277198,473751,60.32
62.33,NUGGEHALLI SHIVAPPA,HASSAN,1,INC,M,Mysore,161072,268070,258416,509214,52.64
33.17,S. SHIVAPPA,HASSAN,2,PSP,M,Mysore,85727,268070,258416,509214,52.64
4.5,H. B. JWALANAIAH,HASSAN,3,SWA,M,Mysore,11617,268070,258416,509214,52.64
72.01,D. B. CHANDRE GOWDA,CHIKMAGALUR,1,INC,M,Mysore,188151,270207,261299,456969,59.13
25.93,B. V. CHANDRA SEKHAR,CHIKMAGALUR,2,BJS,M,Mysore,67742,270207,261299,456969,59.13
1.36,H. P. GANAPATHI PRABHU,CHIKMAGALUR,3,IND,M,Mysore,3543,270207,261299,456969,59.13
0.71,T. RUDRAPPA,CHIKMAGALUR,4,IND,M,Mysore,1863,270207,261299,456969,59.13
71.84,T. V. CHANDRASHEKARAPPA VEERABASAPPA,SHIMOGA,1,INC,M,Mysore,211553,305202,294487,535265,57.02
26.86,J. H. PATEL,SHIMOGA,2,SSP,M,Mysore,79111,305202,294487,535265,57.02
1.3,S. GURUCHIDAMBARA,SHIMOGA,3,IND,M,Mysore,3823,305202,294487,535265,57.02
67.84,NAIK BALAKRISHNA VENKANNA,KANARA,1,INC,M,Mysore,161296,247689,237771,493908,50.15
27.13,DINKAR DESAI,KANARA,2,IND,M,Mysore,64517,247689,237771,493908,50.15
4.0,DHAKAPPA SHRIRAM SHESHGIRI,KANARA,3,IND,M,Mysore,9518,247689,237771,493908,50.15
1.03,PAWAR KAMALAKAR SUBBARAO,KANARA,4,IND,M,Mysore,2440,247689,237771,493908,50.15
69.0,MOMSIN FHAKRUDDIN MUSENSAB,DHARWAR SOUTH,1,INC,M,Mysore,197901,297573,286803,479636,62.04
29.27,MAMLE-DESAI REVANSIDDHAPPA BULLAPPA,DHARWAR SOUTH,2,NCO,M,Mysore,83959,297573,286803,479636,62.04
1.72,BHANAPPAGOUDA SHIVANAGOUDA PATIL,DHARWAR SOUTH,3,IND,M,Mysore,4943,297573,286803,479636,62.04
66.82,SAROJINI BINDURAO MAHISHI,DHARWAR NORTH,1,INC,M,Mysore,189382,293135,283437,462408,63.39
32.22,WALI RACHAPA GANGAPPA,DHARWAR NORTH,2,NCO,M,Mysore,91313,293135,283437,462408,63.39
0.97,S. P. SIRUR,DHARWAR NORTH,3,PSP,M,Mysore,2742,293135,283437,462408,63.39
61.53,KOTRASETTI APPAYA KARAVIRAPPA,BELGAUM,1,INC,M,Mysore,164979,278171,268114,506598,54.91
32.75,NAGHANOOR MUGUTASAB NABISAB,BELGAUM,2,NCO,M,Mysore,87803,278171,268114,506598,54.91
3.01,JAKATI MALLASARAJ BOJAPPA,BELGAUM,3,IND,M,Mysore,8077,278171,268114,506598,54.91
1.3,GALAGATI VENKATESH BANDACHARYA,BELGAUM,4,IND,M,Mysore,3476,278171,268114,506598,54.91
0.81,KULKARNI BALASAHEB APPARAO,BELGAUM,5,IND,M,Mysore,2181,278171,268114,506598,54.91
0.6,KATTI DATTATRAY APPA,BELGAUM,6,IND,M,Mysore,1598,278171,268114,506598,54.91
65.83,B. SHANKARANAND,CHIKKODI (SC),1,INC,M,Mysore,177967,280501,270333,472997,59.3
29.68,KARALE LAXMAN BEEMA,CHIKKODI (SC),2,NCO,M,Mysore,80224,280501,270333,472997,59.3
1.57,DHOBLE SIDDU GOPAL,CHIKKODI (SC),3,IND,M,Mysore,4236,280501,270333,472997,59.3
1.48,TIKAPURLE BANDOPANT DHONDIRAM,CHIKKODI (SC),4,IND,M,Mysore,3990,280501,270333,472997,59.3
1.45,MALAGE APPAYYA LAGAMA,CHIKKODI (SC),5,IND,M,Mysore,3916,280501,270333,472997,59.3
68.27,SANGANAGOUDA BASANAGOUDA PATIL,BAGALKOT,1,INC,M,Mysore,197589,299677,289410,488440,61.35
31.73,SHIVAPUTRAPPA SHIVABASAPPA MELLIGERI,BAGALKOT,2,NCO,M,Mysore,91821,299677,289410,488440,61.35
61.08,BHIMAPPA ELLAPPA CHOUDHARI,BIJAPUR,1,INC,M,Mysore,131486,223285,215279,450749,49.54
38.92,BASAGONDAPPA KADAPPA GUDADINNI,BIJAPUR,2,NCO,M,Mysore,83793,223285,215279,450749,49.54
60.47,A. KEVICHUSA,NAGALAND,1,UFN,M,Nagaland,89514,148125,148025,275459,53.77
39.53,S. CHUBATOSHI JAMIR,NAGALAND,2,NNO,M,Nagaland,58511,148125,148025,275459,53.77
28.82,MANMOHAN TUDU,MAYURBHANJ (ST),1,INC,M,Orissa,50515,184295,175264,491440,37.5
24.46,MAHENDRA MAJHI,MAYURBHANJ (ST),2,SWA,M,Orissa,42868,184295,175264,491440,37.5
23.71,CHANDRA MOHAN SINHA,MAYURBHANJ (ST),3,UTC,M,Orissa,41562,184295,175264,491440,37.5
20.27,KANOO RAM HANSORAM,MAYURBHANJ (ST),4,JKP,M,Orissa,35532,184295,175264,491440,37.5
2.73,RAM CHANDRA MAJHI,MAYURBHANJ (ST),5,IND,M,Orissa,4787,184295,175264,491440,37.5
37.97,SHYAMSUNDAR MOHAPATRA,BALASORE,1,INC,M,Orissa,98926,272407,260557,524558,51.93
28.84,SAMARENDRA KUNDU,BALASORE,2,PSP,M,Orissa,75139,272407,260557,524558,51.93
20.23,NILAMANI ROUTRAI,BALASORE,3,UTC,M,Orissa,52720,272407,260557,524558,51.93
12.96,KANAKLATA DEVI,BALASORE,4,SWA,M,Orissa,33772,272407,260557,524558,51.93
45.5,ARJUN SETHI,BHADRAK (SC),1,INC,M,Orissa,143450,329173,315271,601170,54.76
30.81,SIDHESWAR JENA,BHADRAK (SC),2,UTC,M,Orissa,97121,329173,315271,601170,54.76
11.97,BRUNDABAN DAS,BHADRAK (SC),3,SWA,M,Orissa,37726,329173,315271,601170,54.76
7.18,DHARANIDHAR JENA,BHADRAK (SC),4,IND,M,Orissa,22624,329173,315271,601170,54.76
4.55,KANHU CHARAN JENA,BHADRAK (SC),5,NCO,M,Orissa,14350,329173,315271,601170,54.76
50.53,ANANDI CHARAN DAS,JAJPUR (SC),1,INC,M,Orissa,149208,308875,295273,594393,51.96
24.75,RAMA CHANDRA MALLICK,JAJPUR (SC),2,UTC,M,Orissa,73070,308875,295273,594393,51.96
17.7,BAIDHAR BEHERA,JAJPUR (SC),3,PSP,M,Orissa,52264,308875,295273,594393,51.96
7.02,HAREKRUSHNA MALLICK,JAJPUR (SC),4,NCO,M,Orissa,20731,308875,295273,594393,51.96
34.78,SURENDRA MOHANTY,KENDRAPARA,1,UTC,M,Orissa,123680,370982,355622,612635,60.56
33.94,SURENDRA NATH DWIVEDI,KENDRAPARA,2,PSP,M,Orissa,120707,370982,355622,612635,60.56
31.28,PRADYUMMA KISHOREBAL,KENDRAPARA,3,INC,M,Orissa,111235,370982,355622,612635,60.56
54.48,JANKI BALLAV PATNAIK,CUTTACK,1,INC,M,Orissa,154707,297637,283990,585928,50.8
26.27,BIREN MITRA,CUTTACK,2,UTC,M,Orissa,74615,297637,283990,585928,50.8
12.14,BISWANATH PANDIT,CUTTACK,3,PSP,M,Orissa,34468,297637,283990,585928,50.8
4.22,SATYABADI MISRA,CUTTACK,4,NCO,M,Orissa,11973,297637,283990,585928,50.8
2.9,AKSHYA KUMAR MOHANTY,CUTTACK,5,IND,M,Orissa,8227,297637,283990,585928,50.8
40.47,BANAMALI PATANAIK,PURI,1,INC,M,Orissa,117354,303373,289995,570745,53.15
24.34,PADMA CHARAN SAMATASINHAR,PURI,2,UTC,M,Orissa,70577,303373,289995,570745,53.15
18.01,MOHAN DAS,PURI,3,CPI,M,Orissa,52240,303373,289995,570745,53.15
17.18,RABI RAY,PURI,4,SSP,M,Orissa,49824,303373,289995,570745,53.15
49.89,CHINTAMANI PANIGRAHI,BHUBANESWAR,1,INC,M,Orissa,125646,265968,251868,571276,46.56
20.63,BIBUDHENDRA MISRA,BHUBANESWAR,2,UTC,M,Orissa,51952,265968,251868,571276,46.56
18.15,HARIHAR MISRA,BHUBANESWAR,4,CPM,M,Orissa,45703,265968,251868,571276,46.56
11.34,SIVAJI PATANAIK,BHUBANESWAR,3,SWA,M,Orissa,28567,265968,251868,571276,46.56
41.75,DUTIKRISHNA PANDA,BHANJANAGAR,1,CPI,M,Orissa,102956,255729,246583,560369,45.64
40.59,BIJAYA NANDA PATTANAYAK,BHANJANAGAR,2,UTC,M,Orissa,100098,255729,246583,560369,45.64
17.65,SARAT CHANDRA MOHAPATRA,BHANJANAGAR,3,SWA,M,Orissa,43529,255729,246583,560369,45.64
60.33,JAGANATH RAO R.,CHATRAPUR,1,INC,M,Orissa,150279,259232,249115,559938,46.3
25.83,BRUNDABAN NAIYAK,CHATRAPUR,2,UTC,M,Orissa,64346,259232,249115,559938,46.3
9.22,JAGANATH MISHRA,CHATRAPUR,3,IND,M,Orissa,22956,259232,249115,559938,46.3
4.63,ANANTA TRIPATHI SARMA,CHATRAPUR,4,NCO,M,Orissa,11534,259232,249115,559938,46.3
42.84,BHAGIRATHI GOMANGO,KORAPUT (ST),1,INC,M,Orissa,70012,172916,163425,527842,32.76
32.64,BABAJI HARAKA,KORAPUT (ST),2,SWA,M,Orissa,53338,172916,163425,527842,32.76
24.52,ULAKA RAMACHANDRA,KORAPUT (ST),3,UTC,M,Orissa,40075,172916,163425,527842,32.76
41.9,KHAGIPATHI PRADHANI,NOWRANGPUR (ST),1,INC,M,Orissa,54609,140243,130343,554847,25.28
34.52,MUDI NAYAK,NOWRANGPUR (ST),2,UTC,M,Orissa,44992,140243,130343,554847,25.28
23.59,TOYAKA SANGANNA,NOWRANGPUR (ST),3,NCO,M,Orissa,30742,140243,130343,554847,25.28
56.88,PRATAP KESHARI DEO,KALAHANDI,1,SWA,M,Orissa,89098,169068,156644,436752,38.71
14.83,ARJUN PATTJOSHI,KALAHANDI,2,INC,M,Orissa,23224,169068,156644,436752,38.71
9.91,GANGADHAR HOTA,KALAHANDI,3,UTC,M,Orissa,15520,169068,156644,436752,38.71
9.14,TRIPURA MAJHI,KALAHANDI,4,PSP,M,Orissa,14324,169068,156644,436752,38.71
5.21,MANU MAJHI,KALAHANDI,5,IND,M,Orissa,8155,169068,156644,436752,38.71
4.04,PREMLAL PRADHAN,KALAHANDI,6,IND,M,Orissa,6323,169068,156644,436752,38.71
45.22,BOKSI NAYAK,PHULBANI (SC),1,SWA,M,Orissa,68705,161845,151940,515484,31.4
31.59,TRINATH NAYAK,PHULBANI (SC),2,INC,M,Orissa,48003,161845,151940,515484,31.4
14.88,PRAHALADA BEHERA,PHULBANI (SC),3,UTC,M,Orissa,22611,161845,151940,515484,31.4
8.31,ANIRUDHA DIPA,PHULBANI (SC),4,IND,M,Orissa,12621,161845,151940,515484,31.4
61.88,RAJ RAJ SINGH DEO,BOLANGIR,1,SWA,M,Orissa,124945,213390,201903,501534,42.55
26.73,SADANANDA MISRA,BOLANGIR,2,INC,M,Orissa,53969,213390,201903,501534,42.55
8.27,SWAPNANANDA PANIGRAHI,BOLANGIR,3,UTC,M,Orissa,16703,213390,201903,501534,42.55
3.11,MAHABIR PRASAD DODAKA,BOLANGIR,4,IND,M,Orissa,6286,213390,201903,501534,42.55
40.72,BANAMALI BABU,SAMBALPUR,1,INC,M,Orissa,79788,207475,195957,572779,36.22
18.92,PRASANNA KUMAR PANDA,SAMBALPUR,2,CPI,M,Orissa,37081,207475,195957,572779,36.22
16.35,KISHEN PATTANAYAK,SAMBALPUR,3,SSP,M,Orissa,32041,207475,195957,572779,36.22
13.3,LALIT MOHAN DAS,SAMBALPUR,4,UTC,M,Orissa,26055,207475,195957,572779,36.22
5.65,SHRADDHAKKAR SUPAKAR,SAMBALPUR,5,NCO,M,Orissa,11062,207475,195957,572779,36.22
5.07,SRINIWAS AGRAWAL,SAMBALPUR,6,BJS,M,Orissa,9930,207475,195957,572779,36.22
35.03,GAJADHAR MAJHI,SUNDARGARH (ST),1,INC,M,Orissa,68285,207204,194914,522648,39.65
