%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
52.24,CHHAGANBHAI MADARIBHAI KEDARIA,MANDVI (ST),1,INC,M,Bihar,135651,267275,259693,462461,57.79
28.54,ABRAHIM DONGERSING CHAUDHARI,MANDVI (ST),2,SWA,M,Bihar,74120,267275,259693,462461,57.79
19.22,KUVERSINGH LALSING VALVI,MANDVI (ST),3,IND,M,Bihar,49922,267275,259693,462461,57.79
68.68,MORARJI RANCHHODJI DESAI,SURAT,1,INC,M,Bihar,165225,250692,240559,417377,60.06
27.52,JASWANTSINH DANSINH CHAUHAN,SURAT,2,IND,M,Bihar,66194,250692,240559,417377,60.06
2.73,MANGALSEN BODHRAJ CHOPARA,SURAT,3,JS,M,Bihar,6559,250692,240559,417377,60.06
1.07,RAMPYARE SHIVRATAN SHARMA,SURAT,4,SOC,M,Bihar,2581,250692,240559,417377,60.06
50.62,NANUBHAI NICHHABHAI PATEL,BULSAR (ST),1,INC,M,Bihar,149689,304863,295719,471481,64.66
49.38,NAROTTAMBHAI BHULABHAI PATEL,BULSAR (ST),2,PSP,M,Bihar,146030,304863,295719,471481,64.66
62.17,A. K. GOPALAN,KASERGOD,1,CPI,M,Bihar,188384,308449,303027,460358,67.0
34.66,K. R. KARANTH,KASERGOD,2,PSP,M,Bihar,105021,308449,303027,460358,67.0
2.25,GOVINDA MENOKI ILLATH,KASERGOD,3,JS,M,Bihar,6816,308449,303027,460358,67.0
0.93,C. V. EBRAYAN,KASERGOD,4,IND,M,Bihar,2806,308449,303027,460358,67.0
58.81,S. K. POTTEKKATT,TELLICHERRY,1,IND,M,Bihar,216836,375373,368722,501672,74.82
41.19,K. T. SUKUMARAN,TELLICHERRY,2,INC,M,Bihar,151886,375373,368722,501672,74.82
60.86,A. V. RAGHAVAN,BADAGARA,1,IND,M,Bihar,204315,343312,335723,463498,74.07
39.14,K. B. MENON,BADAGARA,2,PSP,M,Bihar,131408,343312,335723,463498,74.07
33.97,C. H. MUHAMMED KOYA,KOZHIKODE,1,ML,M,Bihar,104277,312672,306957,434064,72.03
33.72,H. MANJUNATHA RAO,KOZHIKODE,2,CPI,M,Bihar,103514,312672,306957,434064,72.03
29.1,K. P. KUTTYKRISHNAN NAIR,KOZHIKODE,3,INC,M,Bihar,89332,312672,306957,434064,72.03
3.2,T. N. BHARATHAN,KOZHIKODE,4,JS,M,Bihar,9834,312672,306957,434064,72.03
40.5,MUHAMMAD ISMAIL SAHIB,MANJERI,1,ML,M,Bihar,97290,247891,240229,431863,57.4
38.7,MUHAMMAD KUNJU,MANJERI,2,CPI,M,Bihar,92962,247891,240229,431863,57.4
20.8,SHOUKKATHALI PUTHANVEETTIL,MANJERI,3,INC,M,Bihar,49977,247891,240229,431863,57.4
65.62,KUNHAN PATINJARA VEETILPADI,PALGHAT (SC),1,CPI,M,Bihar,131688,211136,200691,417640,50.55
29.57,V. EACHARAN,PALGHAT (SC),2,INC,M,Bihar,59353,211136,200691,417640,50.55
4.81,K. KRISHNANKUTTY,PALGHAT (SC),3,JS,M,Bihar,9650,211136,200691,417640,50.55
50.03,IMBICHI BAVA EZHUKUDIKKAL,POONANI,1,CPI,M,Bihar,128288,263593,256433,411076,64.12
27.49,K. S. ACHUTHAN,POONANI,2,INC,M,Bihar,70489,263593,256433,411076,64.12
18.12,ALI KUNHI KOLLIYIL,POONANI,3,ML,M,Bihar,46471,263593,256433,411076,64.12
4.36,K. HARI GOVIND,POONANI,4,JS,M,Bihar,11185,263593,256433,411076,64.12
50.9,KRISHNA WARRIAR,TRICHUR,1,CPI,M,Bihar,164899,332642,323971,438212,75.91
49.1,SEETHA RAMAN,TRICHUR,2,INC,M,Bihar,159072,332642,323971,438212,75.91
54.1,GOVINDA MENON PANAMPILLI,MUKUNDAPURAM,1,INC,M,Bihar,195038,367449,360491,457338,80.35
43.44,NARAYANKUTTY MENON THEKKECHALIL,MUKUNDAPURAM,2,CPI,M,Bihar,156587,367449,360491,457338,80.35
2.46,E. P. VARGHESE,MUKUNDAPURAM,3,IND,M,Bihar,8866,367449,360491,457338,80.35
50.75,A. M. THOMAS,ERNAKULAM,1,INC,M,Bihar,181105,363493,356879,455280,79.84
44.19,M. M. ABDUL KHADER,ERNAKULAM,2,CPI,M,Bihar,157706,363493,356879,455280,79.84
5.06,S. P. LUIZ,ERNAKULAM,3,IND,M,Bihar,18068,363493,356879,455280,79.84
54.24,CHERIAN,MUVATTUPUZHA,1,INC,M,Bihar,157735,296137,290822,467654,63.32
45.76,JACOB,MUVATTUPUZHA,2,CPI,M,Bihar,133087,296137,290822,467654,63.32
61.24,MATHEW MANIYANGADAN,KOTTAYAM,1,INC,M,Bihar,177811,294598,290336,409662,71.91
38.76,GEORGE,KOTTAYAM,2,CPI,M,Bihar,112525,294598,290336,409662,71.91
51.71,P. K. VASUDEVAN NAIR,AMBALAPUZHA,1,CPI,M,Bihar,170170,334846,329107,445802,75.11
48.29,BABY JOHN,AMBALAPUZHA,2,PSP,M,Bihar,158937,334846,329107,445802,75.11
60.61,G. RAVINDRA VARMA,THIRUVALLA,1,INC,M,Bihar,184054,307567,303647,436674,70.43
36.22,P. T. PUNNOOSE,THIRUVALLA,2,CPI,M,Bihar,109990,307567,303647,436674,70.43
1.83,JOSEPH KURIAKOSE,THIRUVALLA,3,IND,M,Bihar,5563,307567,303647,436674,70.43
1.33,K. T. THOMAS,THIRUVALLA,4,IND,M,Bihar,4040,307567,303647,436674,70.43
49.6,ACHUTHAN,MAVILEKARA (SC),1,INC,M,Bihar,149244,307516,300871,422829,72.73
47.18,KODIYAN,MAVILEKARA (SC),2,CPI,M,Bihar,141956,307516,300871,422829,72.73
3.21,KRISHNAN SASTRY,MAVILEKARA (SC),3,IND,M,Bihar,9671,307516,300871,422829,72.73
59.73,SREEKANTAN NAIR,QULLON,1,RSP,M,Bihar,199377,339363,333799,442109,76.76
40.27,SAROJANI,QULLON,2,INC,F,Bihar,134422,339363,333799,442109,76.76
55.45,M. K. KUMARAN,CHIRAYINKIL,1,CPI,M,Bihar,168927,311762,304635,437189,71.31
44.55,SHAHUL HAMEED,CHIRAYINKIL,2,INC,M,Bihar,135708,311762,304635,437189,71.31
50.12,NATARAJA PILLAI,TRIVANDURAM,1,IND,M,Bihar,161713,328141,322643,470222,69.78
46.88,KRISHNA PILLAI,TRIVANDURAM,2,PSP,M,Bihar,151255,328141,322643,470222,69.78
3.0,HARMAN D'CRUZ,TRIVANDURAM,3,SWA,M,Bihar,9675,328141,322643,470222,69.78
33.27,SURAJ PRASAD ALIAS SURYA PRASHAD,BHIND (SC),1,INC,M,Madhya Pradesh,75730,238495,227622,467201,51.05
32.05,ATAM DAS,BHIND (SC),2,PSP,M,Madhya Pradesh,72943,238495,227622,467201,51.05
9.81,TEJ SINGH,BHIND (SC),3,JS,M,Madhya Pradesh,22320,238495,227622,467201,51.05
9.2,PRAHLAD DAS,BHIND (SC),4,REP,M,Madhya Pradesh,20940,238495,227622,467201,51.05
7.13,HARIPAL,BHIND (SC),5,SOC,M,Madhya Pradesh,16230,238495,227622,467201,51.05
4.32,BHOJRAJ KASEDIA,BHIND (SC),6,SWA,M,Madhya Pradesh,9833,238495,227622,467201,51.05
4.23,PYADA,BHIND (SC),7,RRP,M,Madhya Pradesh,9626,238495,227622,467201,51.05
75.9,VIJAYA RAJE SCINDIA,GWALIOR,1,INC,F,Madhya Pradesh,173171,236915,228154,431098,54.96
10.67,MANIK CHANDRA,GWALIOR,2,JS,M,Madhya Pradesh,24351,236915,228154,431098,54.96
9.13,NARSINGH,GWALIOR,3,HMS,M,Madhya Pradesh,20825,236915,228154,431098,54.96
4.3,SUKHO,GWALIOR,4,SOC,F,Madhya Pradesh,9807,236915,228154,431098,54.96
42.79,VEDEHI CHARAN,SHIVPURI,1,INC,M,Madhya Pradesh,76181,190415,178019,441893,43.09
37.21,BRIJ NARAIN,SHIVPURI,2,HMS,M,Madhya Pradesh,66242,190415,178019,441893,43.09
8.92,PRASANN KUMAR,SHIVPURI,3,JS,M,Madhya Pradesh,15888,190415,178019,441893,43.09
6.67,CHOTE LAL,SHIVPURI,4,SOC,M,Madhya Pradesh,11881,190415,178019,441893,43.09
4.4,HARISHANKAR,SHIVPURI,5,SWA,M,Madhya Pradesh,7827,190415,178019,441893,43.09
46.86,RAMSAHAI SHIVPRASAD PANDE,GUNA,1,INC,M,Madhya Pradesh,100135,225007,213679,481461,46.73
37.63,VISHNUPANT GHANSHYAM DESHPANDE,GUNA,2,HMS,M,Madhya Pradesh,80409,225007,213679,481461,46.73
9.66,NATHULAL MANTRI,GUNA,3,JS,M,Madhya Pradesh,20646,225007,213679,481461,46.73
5.84,KRISHNA GOPAL,GUNA,4,IND,M,Madhya Pradesh,12489,225007,213679,481461,46.73
44.07,KURE MATE,TIKAMGARH (SC),1,PSP,M,Madhya Pradesh,97647,236527,221561,450112,52.55
29.95,KAMMODA,TIKAMGARH (SC),2,IND,M,Madhya Pradesh,66359,236527,221561,450112,52.55
25.98,RILLI,TIKAMGARH (SC),3,INC,M,Madhya Pradesh,57555,236527,221561,450112,52.55
46.38,RAM SAHAI,KHAJURAHO,1,INC,M,Madhya Pradesh,89722,203615,193432,469766,43.34
37.79,R. D. MISHRA,KHAJURAHO,2,JS,M,Madhya Pradesh,73092,203615,193432,469766,43.34
12.12,RAS BEHARI GOSWAMI,KHAJURAHO,3,PSP,M,Madhya Pradesh,23435,203615,193432,469766,43.34
3.71,MADAN MOHAN LAL,KHAJURAHO,4,SOC,M,Madhya Pradesh,7183,203615,193432,469766,43.34
28.28,SHIV DUTTA,REWA,1,INC,M,Madhya Pradesh,56616,212680,200228,448725,47.4
21.2,ACHHELAL SINGH,REWA,2,SOC,M,Madhya Pradesh,42441,212680,200228,448725,47.4
9.87,MANI RAJ SINGH,REWA,3,JS,M,Madhya Pradesh,19771,212680,200228,448725,47.4
9.85,KU. TEJ PR. B. SINGH,REWA,4,IND,M,Madhya Pradesh,19732,212680,200228,448725,47.4
8.58,RAM SAJIWAN SINGH,REWA,5,PSP,M,Madhya Pradesh,17184,212680,200228,448725,47.4
7.49,BRAJ KISHORE,REWA,6,IND,M,Madhya Pradesh,15004,212680,200228,448725,47.4
5.89,PANNALAL,REWA,7,RRP,M,Madhya Pradesh,11787,212680,200228,448725,47.4
5.58,VISHWANATH PRASAD,REWA,8,IND,M,Madhya Pradesh,11169,212680,200228,448725,47.4
3.26,RANA SHAMSHER SINGH,REWA,9,CPI,M,Madhya Pradesh,6524,212680,200228,448725,47.4
29.04,ANAND CHANDRA,SIDHI,1,INC,M,Madhya Pradesh,46625,170684,160530,436817,39.07
24.04,RAMA KANT SINGH,SIDHI,2,SOC,M,Madhya Pradesh,38596,170684,160530,436817,39.07
17.3,KESHAV PRASAD SINGH,SIDHI,3,PSP,M,Madhya Pradesh,27775,170684,160530,436817,39.07
12.29,LAL BAHADUR SINGH,SIDHI,4,JS,M,Madhya Pradesh,19735,170684,160530,436817,39.07
8.74,RAM PHAL,SIDHI,5,RRP,M,Madhya Pradesh,14025,170684,160530,436817,39.07
8.58,DAL PRATAP SINGH,SIDHI,6,IND,M,Madhya Pradesh,13774,170684,160530,436817,39.07
39.69,BUDDHU SINGH,SHAHDOL (ST),1,SOC,M,Madhya Pradesh,53218,141011,134079,458324,30.77
36.96,JHALKAN KUMARI,SHAHDOL (ST),2,INC,F,Madhya Pradesh,49551,141011,134079,458324,30.77
16.05,DHAN SHAH,SHAHDOL (ST),3,JS,M,Madhya Pradesh,21515,141011,134079,458324,30.77
7.31,RAM MILAN,SHAHDOL (ST),4,PSP,M,Madhya Pradesh,9795,141011,134079,458324,30.77
36.0,BABUNATH SINGH,SURGUJA (ST),1,INC,M,Madhya Pradesh,43505,128552,120838,427701,30.06
18.39,ASAN RAM,SURGUJA (ST),2,JS,M,Madhya Pradesh,22228,128552,120838,427701,30.06
17.6,THAKUR PARASNATH,SURGUJA (ST),3,IND,M,Madhya Pradesh,21268,128552,120838,427701,30.06
17.49,JAGBANDHAN PRASAD,SURGUJA (ST),4,PSP,M,Madhya Pradesh,21133,128552,120838,427701,30.06
10.51,LALLITKUMAR,SURGUJA (ST),5,RRP,M,Madhya Pradesh,12704,128552,120838,427701,30.06
31.14,RAJA VIJAYA BHUSAN SINGH DEO,RAIGARH,1,RRP,M,Madhya Pradesh,56991,200279,183038,438535,45.67
26.16,CHANDRACHUD PRASAD SINGH DEO,RAIGARH,2,INC,M,Madhya Pradesh,47874,200279,183038,438535,45.67
18.37,S. LAKDA,RAIGARH,3,IND,M,Madhya Pradesh,33617,200279,183038,438535,45.67
12.77,MARISHCHAND,RAIGARH,4,PSP,M,Madhya Pradesh,23377,200279,183038,438535,45.67
6.15,MANOHAR LAL,RAIGARH,5,IND,M,Madhya Pradesh,11249,200279,183038,438535,45.67
5.43,LAXMI CHAND,RAIGARH,6,IND,M,Madhya Pradesh,9930,200279,183038,438535,45.67
54.26,AMARSINGH,JANJGIR,1,INC,M,Madhya Pradesh,79822,154613,147108,443124,34.89
33.0,BALIHARSINGH,JANJGIR,2,JS,M,Madhya Pradesh,48551,154613,147108,443124,34.89
12.74,NETRAM,JANJGIR,3,RRP,M,Madhya Pradesh,18735,154613,147108,443124,34.89
35.67,SATYA PRAKASH,BILASPUR,1,IND,M,Madhya Pradesh,54845,162780,153765,439048,37.08
34.26,JAMUNA PRASAD,BILASPUR,2,JS,M,Madhya Pradesh,52674,162780,153765,439048,37.08
19.03,SATYA NARAIN KEMRIWAL,BILASPUR,3,RRP,M,Madhya Pradesh,29254,162780,153765,439048,37.08
11.05,NANDKISHORE,BILASPUR,4,SWA,M,Madhya Pradesh,16992,162780,153765,439048,37.08
52.86,MINIMATA,BALODA BAZAR (SC),1,INC,F,Madhya Pradesh,68063,135792,128764,427546,31.76
27.23,ITWARI,BALODA BAZAR (SC),2,PSP,M,Madhya Pradesh,35057,135792,128764,427546,31.76
12.69,JODHRAI,BALODA BAZAR (SC),3,REP,M,Madhya Pradesh,16337,135792,128764,427546,31.76
7.23,HARIRAM,BALODA BAZAR (SC),4,JS,M,Madhya Pradesh,9307,135792,128764,427546,31.76
35.86,VIDYA CHARAN SHUKLA,MAHASAMUND,1,INC,M,Madhya Pradesh,56664,167272,157995,470198,35.57
34.1,KHOOB CHAND BAGHEL,MAHASAMUND,2,PSP,M,Madhya Pradesh,53872,167272,157995,470198,35.57
15.06,DHARAMJIT SINGH,MAHASAMUND,3,RRP,M,Madhya Pradesh,23789,167272,157995,470198,35.57
9.2,RAM SINGH,MAHASAMUND,4,JS,M,Madhya Pradesh,14532,167272,157995,470198,35.57
5.78,INDRA DEO TANDAN,MAHASAMUND,5,REP,M,Madhya Pradesh,9138,167272,157995,470198,35.57
39.28,KESHAR KUMARI DEVI,RAIPUR (ST),1,INC,F,Madhya Pradesh,93807,254538,238795,458195,55.55
32.84,PRAYAG SINGH,RAIPUR (ST),2,JS,M,Madhya Pradesh,78416,254538,238795,458195,55.55
16.31,JHADURAM RAWAT,RAIPUR (ST),3,PSP,M,Madhya Pradesh,38936,254538,238795,458195,55.55
11.57,DIWAN SINGH,RAIPUR (ST),4,SOC,M,Madhya Pradesh,27636,254538,238795,458195,55.55
46.66,LAKHMU BHAWANI,BASTAR (ST),1,IND,M,Madhya Pradesh,87557,218854,187656,421440,51.93
32.69,BODA DADA,BASTAR (ST),2,IND,M,Madhya Pradesh,61348,218854,187656,421440,51.93
12.82,SUATI KISTAYY,BASTAR (ST),3,INC,M,Madhya Pradesh,24057,218854,187656,421440,51.93
7.83,SADHU LAIKHAN,BASTAR (ST),4,IND,M,Madhya Pradesh,14694,218854,187656,421440,51.93
44.74,BIRENDRA BAHADUR SINGH,RAJNANDGAON,1,INC,M,Madhya Pradesh,76012,182114,169886,440331,41.36
30.63,SHYAMNARAYAN KASHMIRI,RAJNANDGAON,2,PSP,M,Madhya Pradesh,52044,182114,169886,440331,41.36
11.57,GANGA CHOUBE,RAJNANDGAON,3,CPI,M,Madhya Pradesh,19662,182114,169886,440331,41.36
6.85,SHEOKUMAR SHASTRI,RAJNANDGAON,4,JS,M,Madhya Pradesh,11643,182114,169886,440331,41.36
6.2,HARISHCHANDRA RISHI,RAJNANDGAON,5,REP,M,Madhya Pradesh,10525,182114,169886,440331,41.36
41.73,MOHANLAL BAKLIWAL,DURG,1,INC,M,Madhya Pradesh,88539,225832,212181,519964,43.43
28.12,VISHWANATH YADAVA TAMASKER,DURG,2,PSP,M,Madhya Pradesh,59671,225832,212181,519964,43.43
18.76,NANDLAL SHARMA,DURG,3,RRP,M,Madhya Pradesh,39798,225832,212181,519964,43.43
11.39,NAMDAS,DURG,4,REP,M,Madhya Pradesh,24173,225832,212181,519964,43.43
39.79,BHOLARAM RAMAJI,BALAGHAT,1,PSP,M,Madhya Pradesh,69786,187906,175366,415891,45.18
38.15,SHANKARLAL RAJARAM TIWARI,BALAGHAT,2,INC,M,Madhya Pradesh,66894,187906,175366,415891,45.18
13.04,MUNNALAL DHIWRUJI,BALAGHAT,3,REP,M,Madhya Pradesh,22865,187906,175366,415891,45.18
9.02,FADALRAM DEWAJI,BALAGHAT,4,IND,M,Madhya Pradesh,15821,187906,175366,415891,45.18
41.64,MANGRU GANU UIKE,MANDLA (ST),1,INC,M,Madhya Pradesh,47789,122654,114763,411583,29.8
23.49,GANGARAM,MANDLA (ST),2,RRP,M,Madhya Pradesh,26962,122654,114763,411583,29.8
22.8,DHOUKALSINGH,MANDLA (ST),3,PSP,M,Madhya Pradesh,26161,122654,114763,411583,29.8
12.07,GOUKALSINGH,MANDLA (ST),4,IND,M,Madhya Pradesh,13851,122654,114763,411583,29.8
53.69,GOVIND DAS,JABALPUR,1,INC,M,Madhya Pradesh,105185,204788,195895,396079,51.7
25.22,JAGANNATH PRASAD DWIVEDI,JABALPUR,2,JS,M,Madhya Pradesh,49403,204788,195895,396079,51.7
11.22,KRISHNA CHANDARA RAJ,JABALPUR,3,SOC,M,Madhya Pradesh,21973,204788,195895,396079,51.7
4.96,MAHADEO PRASAD,JABALPUR,4,IND,M,Madhya Pradesh,9716,204788,195895,396079,51.7
4.91,SHAMBHOO PRASAD,JABALPUR,5,RRP,M,Madhya Pradesh,9618,204788,195895,396079,51.7
41.53,SAHODRA BAI,DAMOH (SC),1,INC,F,Madhya Pradesh,77710,196144,187113,419223,46.79
26.58,RAJA RAM,DAMOH (SC),2,JS,M,Madhya Pradesh,49735,196144,187113,419223,46.79
17.69,KADORE LAL,DAMOH (SC),3,IND,M,Madhya Pradesh,33095,196144,187113,419223,46.79
14.2,PANCHAM,DAMOH (SC),4,IND,M,Madhya Pradesh,26573,196144,187113,419223,46.79
48.83,JAWALA PRASAD JHUMAKLAL,SAGAR,1,INC,M,Madhya Pradesh,92387,196730,189214,428923,45.87
30.86,VACHASPATI SHARMA PREMRAJ SHARMA,SAGAR,2,JS,M,Madhya Pradesh,58382,196730,189214,428923,45.87
14.83,BALRAM REWARAM,SAGAR,3,PSP,M,Madhya Pradesh,28053,196730,189214,428923,45.87
5.49,MULLIDHAR RANKBANDHU JAI KRISHNAJI SHASTRI,SAGAR,4,HMS,M,Madhya Pradesh,10392,196730,189214,428923,45.87
42.12,NARAYANRAO MANIRAM WADIWA,SEONI (ST),1,INC,M,Madhya Pradesh,63909,164776,151731,417744,39.44
31.14,KUNWAR MURAWAT SHAH,SEONI (ST),2,PSP,M,Madhya Pradesh,47244,164776,151731,417744,39.44
26.74,GENDLAL,SEONI (ST),3,IND,M,Madhya Pradesh,40578,164776,151731,417744,39.44
48.31,BHIKULAL LACHHMICHAND,CHHINDWARA,1,INC,M,Madhya Pradesh,81726,179836,169158,462730,38.86
30.75,SANATKUMAR NAVGOPAL MUKHARJEE,CHHINDWARA,2,JS,M,Madhya Pradesh,52011,179836,169158,462730,38.86
20.94,RAMAKANT KESHAORAO HALDULKAR,CHHINDWARA,3,FB,M,Madhya Pradesh,35421,179836,169158,462730,38.86
41.71,HARI VISHNU KAMATH,HOSHANGABAD,1,PSP,M,Madhya Pradesh,72649,182882,174191,385818,47.4
30.93,RAGHUNATH SINGH KILEDAR,HOSHANGABAD,2,INC,M,Madhya Pradesh,53878,182882,174191,385818,47.4
22.99,PRABHAVATI RAJE,HOSHANGABAD,3,RRP,F,Madhya Pradesh,40038,182882,174191,385818,47.4
4.38,BANI VILAS SHASTRI,HOSHANGABAD,4,JS,M,Madhya Pradesh,7626,182882,174191,385818,47.4
36.61,MAIMOONA SULTAN,BHOPAL,1,INC,F,Madhya Pradesh,83204,236088,227292,507527,46.52
28.11,OM PARKASH,BHOPAL,2,HMS,M,Madhya Pradesh,63898,236088,227292,507527,46.52
16.81,MAHIPAL,BHOPAL,3,JS,M,Madhya Pradesh,38211,236088,227292,507527,46.52
14.96,MOHINI,BHOPAL,4,CPI,F,Madhya Pradesh,34010,236088,227292,507527,46.52
3.51,SHIV CHARAN,BHOPAL,5,IND,M,Madhya Pradesh,7969,236088,227292,507527,46.52
45.42,BHANUPRAKASH SINGH,RAJGARH,1,IND,M,Madhya Pradesh,77355,180181,170303,422942,42.6
30.1,LILADHAR JOSHI,RAJGARH,2,INC,M,Madhya Pradesh,51269,180181,170303,422942,42.6
9.0,MOHAMMAD IBRAHIM KHAN,RAJGARH,3,SOC,M,Madhya Pradesh,15323,180181,170303,422942,42.6
6.31,MADANLAL AGARWAL,RAJGARH,4,IND,M,Madhya Pradesh,10742,180181,170303,422942,42.6
4.76,NAWALKISHORE SHARMA,RAJGARH,5,IND,M,Madhya Pradesh,8098,180181,170303,422942,42.6
4.41,RAMDAYAL SINGH,RAJGARH,6,RRP,M,Madhya Pradesh,7516,180181,170303,422942,42.6
38.99,RADHELAL VYAS,UJJAIN,1,INC,M,Madhya Pradesh,84976,226518,217950,443172,51.11
25.83,MAHENDRA BHATNAGAR,UJJAIN,2,IND,M,Madhya Pradesh,56305,226518,217950,443172,51.11
16.36,NANDKISHORE PURUSHOTTAM,UJJAIN,3,JS,M,Madhya Pradesh,35662,226518,217950,443172,51.11
12.74,SANTILAL,UJJAIN,4,SOC,M,Madhya Pradesh,27777,226518,217950,443172,51.11
3.32,PALANJI NASERWANJI MEHTA,UJJAIN,5,SWA,M,Madhya Pradesh,7231,226518,217950,443172,51.11
2.75,DIWAKAR DESHPANDE,UJJAIN,6,HMS,M,Madhya Pradesh,5999,226518,217950,443172,51.11
41.68,HOMI DAJI,INDORE,1,IND,M,Madhya Pradesh,95682,239465,229546,405346,59.08
38.94,RAMSINGHBHAI KARANSINGH,INDORE,2,INC,M,Madhya Pradesh,89389,239465,229546,405346,59.08
8.68,TRILOKNATH RAMJEEVAN BHARGAV,INDORE,3,JS,M,Madhya Pradesh,19923,239465,229546,405346,59.08
7.64,BALESHWARDAYAL,INDORE,4,SOC,M,Madhya Pradesh,17538,239465,229546,405346,59.08
3.06,NARAYANSINGH ALBELA,INDORE,5,HMS,M,Madhya Pradesh,7014,239465,229546,405346,59.08
46.49,HUKUMCHAND,DEWAS (SC),1,JS,M,Madhya Pradesh,106706,240615,229503,438964,54.81
43.38,KANHAIYALAL,DEWAS (SC),2,INC,M,Madhya Pradesh,99557,240615,229503,438964,54.81
10.13,RAMLAL,DEWAS (SC),3,RRP,M,Madhya Pradesh,23240,240615,229503,438964,54.81
46.09,MAHESHDUTTA,KHANDWA,1,INC,M,Madhya Pradesh,105889,242140,229722,449704,53.84
24.71,KRISHNARAO,KHANDWA,2,JS,M,Madhya Pradesh,56753,242140,229722,449704,53.84
20.87,ANOKHELAL,KHANDWA,3,PSP,M,Madhya Pradesh,47941,242140,229722,449704,53.84
8.33,AMRITABAI,KHANDWA,4,REP,F,Madhya Pradesh,19139,242140,229722,449704,53.84
53.15,RAMCHANDRA BADE,KHARGONE,1,JS,M,Madhya Pradesh,105386,213414,198290,456670,46.73
35.04,KANHAIYALAL KHADIWALA,KHARGONE,2,INC,M,Madhya Pradesh,69472,213414,198290,456670,46.73
11.82,CHHOGALAL GANGARAM,KHARGONE,3,SOC,M,Madhya Pradesh,23432,213414,198290,456670,46.73
43.82,JAMUNADEVI,JHABUA (ST),1,INC,F,Madhya Pradesh,68024,168479,155224,420959,40.02
29.4,GATTU,JHABUA (ST),2,JS,M,Madhya Pradesh,45640,168479,155224,420959,40.02
26.77,NATHULAL,JHABUA (ST),3,SOC,M,Madhya Pradesh,41560,168479,155224,420959,40.02
50.84,UMASHANKER,MANDSAUR,1,JS,M,Madhya Pradesh,117850,240294,231826,419484,57.28
46.15,RAGHUBIRSINGH,MANDSAUR,2,INC,M,Madhya Pradesh,106995,240294,231826,419484,57.28
3.01,VIRENDRASINGH,MANDSAUR,3,SWA,M,Madhya Pradesh,6981,240294,231826,419484,57.28
37.67,P. SRINIVASAN,MADRAS NORTH,1,INC,M,Madras,122160,333737,324285,452645,73.73
34.94,ABDUS SAMAD,MADRAS NORTH,2,ML,M,Madras,113311,333737,324285,452645,73.73
24.74,S. C. C. ANTHONY PILLAI,MADRAS NORTH,3,SL,M,Madras,80227,333737,324285,452645,73.73
1.7,RAJAMANNAR,MADRAS NORTH,4,IND,M,Madras,5508,333737,324285,452645,73.73
0.95,R. RAMANATHAN,MADRAS NORTH,5,IND,M,Madras,3079,333737,324285,452645,73.73
44.73,K. MANOHARAN,MADRAS SOUTH,1,DMK,M,Madras,151917,348526,339625,486728,71.61
26.43,C. R. RAMASWAMY,MADRAS SOUTH,2,INC,M,Madras,89771,348526,339625,486728,71.61
18.78,E. V. K. SAMPATH,MADRAS SOUTH,3,TNP,M,Madras,63768,348526,339625,486728,71.61
10.06,M. GANAPATHY,MADRAS SOUTH,4,IND,M,Madras,34169,348526,339625,486728,71.61
52.56,P. SIVASANKARAN,SRIPERUMBUDUR (SC),1,DMK,M,Madras,157733,310362,300094,465133,66.73
47.44,K. MUNUSWAMY,SRIPERUMBUDUR (SC),2,INC,M,Madras,142361,310362,300094,465133,66.73
53.1,O. V. ALAGESAN,CHINGLEPUT,1,INC,M,Madras,169988,332465,320098,429553,77.4
46.9,S. KRISHNASWAMY,CHINGLEPUT,2,IND,M,Madras,150110,332465,320098,429553,77.4
47.92,V. GOVINDASWAMY NAIDU,TIRUVALLUR,1,INC,M,Madras,157343,341257,328361,484018,70.51
43.83,M. GOPAL,TIRUVALLUR,2,DMK,F,Madras,143908,341257,328361,484018,70.51
4.19,P. SULOCHANA MUDALIAR,TIRUVALLUR,3,IND,M,Madras,13766,341257,328361,484018,70.51
4.06,K. ARUNMUGHA MUDALIAR,TIRUVALLUR,4,IND,M,Madras,13344,341257,328361,484018,70.51
41.03,ABDULL WAHID,VELLORE,1,INC,M,Madras,114872,291327,279968,434404,67.06
32.47,N. SIVARAJ,VELLORE,2,REP,M,Madras,90906,291327,279968,434404,67.06
16.85,RAJARATHINAM,VELLORE,3,CPI,M,Madras,47186,291327,279968,434404,67.06
2.37,T. R. PURUSHOTAMA REDDIAR,VELLORE,4,IND,M,Madras,6632,291327,279968,434404,67.06
2.04,VILWANATHA MUDALIAR,VELLORE,5,IND,M,Madras,5721,291327,279968,434404,67.06
1.83,GANESA MUDALIAR,VELLORE,6,PSP,M,Madras,5110,291327,279968,434404,67.06
1.74,G. M. ANNALTHANGO,VELLORE,7,IND,M,Madras,4871,291327,279968,434404,67.06
1.25,MOHAMED PASHA,VELLORE,8,IND,M,Madras,3506,291327,279968,434404,67.06
0.42,RANGASAMI NAIDU,VELLORE,9,IND,M,Madras,1164,291327,279968,434404,67.06
39.39,JAYARAMAN,WANDIWASH (SC),1,INC,M,Madras,111053,294837,281913,416676,70.76
